str_id, str_name, str_suffix, str_city, str_soundex, str_status, str_rsvd, str_subdiv, str_juris
"4053","ROCKPORT","CT","FORT COLLINS","R216","E","0","0","1"
"4054","ROCKRIDGE","RD","ESTES PARK","R263","E","0","0","5"
"5409","ROCKSBURY","LN","JOHNSTOWN","R216","E","0","0","6"
"4055","ROCKVALE","DR","LOVELAND","R214","E","0","0","2"
"4056","ROCKVIEW","CT","FORT COLLINS","R210","E","0","0","1"
"5912","ROCKWELL","AVE","LOVELAND","R240","P","0","41","2"
"4057","ROCKWOOD","CR","ESTES PARK","R230","E","0","0","5"
"4058","ROCKWOOD","DR","FORT COLLINS","R230","E","0","0","1"
"4059","ROCKWOOD","LN","ESTES PARK","R230","E","0","0","5"
"4060","ROCKY","RD","FORT COLLINS","R200","E","0","0","1"
"4061","ROCKY FORD","DR","LOVELAND","R200","E","0","0","2"
"9636","ROCKY HEAVEN","LN","BELLVUE","R200","P","0","612","3"
"8941","ROCKY MEADOW ","WAY","LIVERMORE","R200","E","0","312","3"
"4062","ROCKY MOUNTAIN","CT","FORT COLLINS","R200","E","0","0","1"
"4063","ROCKY MOUNTAIN","AVE","LOVELAND","R200","E","0","0","2"
"4064","ROCKY MOUNTAIN","WAY","FORT COLLINS","R200","E","0","0","1"
"9383","ROCKY PEAK","DR","BERTHOUD","R200","E","0","562","3"
"7900","ROCKY RIDGE","LN","FORT COLLINS","R200","P","0","276","3"
"8962","ROCKY RIVER ","RD","DRAKE","R200","E","0","312","3"
"10388","ROCKY SHORE","DR","LOVELAND","R200","P","1","916","2"
"7286","ROCKY STREAM","DR","FORT COLLINS","R200","P","0","173","3"
"9635","ROCKY TOP","WAY","RED FEATHER LAKES","R200","P","0","0","3"
"9519","ROCKY VIEW ","RD","LOVELAND","R200","R","0","0","3"
"10213","ROCKY VISTA","CT","LIVERMORE","R200","E","0","783","3"
"8785","RODEO","","TIMNATH","R300","P","1","393","8"
"8142","RODEO","DR","LOVELAND","R300","P","1","339","2"
"7549","RODEO HILLS ","LN","WELLINGTON","R300","E","0","201","3"
"4065","RODGERS","CT","LOVELAND","R326","E","0","0","2"
"7618","RODIN","DR","LOVELAND","R350","P","1","35","2"
"11058","ROHAN RISE","RD","FORT COLLINS","R500","E","0","991","1"
"4066","ROLF","CT","FORT COLLINS","R410","E","0","0","1"
"4067","ROLLAND MOORE","DR","FORT COLLINS","R453","E","0","0","1"
"11037","ROLLING BROOK","LN","BERTHOUD","R452","P","1","664","7"
"4068","ROLLING GATE","RD","FORT COLLINS","R452","E","0","0","1"
"4069","ROLLING GREEN","DR","FORT COLLINS","R452","E","0","0","1"
"5410","ROLLING HILLS","PKWY","JOHNSTOWN","R452","E","0","0","6"
"5411","ROLLING HILLS RANCH","DR","JOHNSTOWN","R452","E","0","0","6"
"10160","ROLLING MEADOWS","DR","WINDSOR","R452","P","0","344","4"
"8082","ROLLING PRAIRIE ","DR","FORT COLLINS","R452","E","0","320","3"
"4070","ROLLING VIEW","DR","LOVELAND","R452","E","0","0","2"
"11008","ROLLING WIND","","WINDSOR","R452","P","0","989","4"
"6789","ROLLINGWOOD","DR","WINDSOR","R452","E","0","0","4"
"4071","ROLLINGWOOD","CT","FORT COLLINS","R452","E","0","0","1"
"4072","ROLLINGWOOD","DR","FORT COLLINS","R452","E","0","0","1"
"4073","ROLLINGWOOD","DR","LOVELAND","R452","E","0","0","2"
"4074","ROLLINGWOOD","LN","FORT COLLINS","R452","E","0","0","1"
"11122","ROLLINS DEN","DR","FORT COLLINS","R452","E","0","944","1"
"6525","ROLLINSVILLE","AVE","LOVELAND","R452","E","0","0","2"
"4075","ROMA VALLEY","CT","FORT COLLINS","R500","E","0","0","1"
"4076","ROMA VALLEY","DR","FORT COLLINS","R500","E","0","0","1"
"9760","ROMAR RANCH","RD","WELLINGTON","R560","R","0","660","3"
"4077","ROME","CT","FORT COLLINS","R500","E","0","0","1"
"4078","ROMELDALE","CT","FORT COLLINS","R543","E","0","0","1"
"4079","ROMELDALE","LN","FORT COLLINS","R543","E","0","0","1"
"4080","ROMERO","ST","FORT COLLINS","R560","E","0","0","1"
"5497","ROMMEL","","JOHNSTOWN","R540","P","1","0","6"
"4081","ROMNEY","AVE","FORT COLLINS","R500","E","0","0","1"
"11016","ROMNEY LOCK","DR","WINDSOR","R500","P","1","990","4"
"7420","RON REAGAN","AVE","WELLINGTON","R500","P","0","188","9"
"10163","RONALD","DR","WINDSOR","R543","P","0","344","4"
"8118","RONALD REAGAN","BLVD","JOHNSTOWN","R543","E","0","0","6"
"9056","ROOK","ST","FORT COLLINS","R200","E","0","435","1"
"4082","ROOKERY","CT","FORT COLLINS","R260","E","0","0","1"
"4083","ROOKERY","RD","FORT COLLINS","R260","E","0","0","1"
"10858","ROON RIDGE","RD","LAPORTE","R500","P","0","0","3"
"4084","ROOSEVELT","AVE","FORT COLLINS","R214","E","0","0","1"
"4085","ROOSEVELT","AVE","LOVELAND","R214","E","0","0","2"
"4086","ROOSEVELT","AVE","WELLINGTON","R214","E","0","0","9"
"5498","ROOSEVELT","","JOHNSTOWN","R214","P","1","0","6"
"11091","ROPING ","WAY","WELLINGTON","R152","P","1","997","9"
"6937","ROSE","CT","WINDSOR","R200","E","0","0","4"
"4087","ROSE","CT","BERTHOUD","R200","E","0","0","7"
"4088","ROSE","CT","FORT COLLINS","R200","E","0","0","1"
"4089","ROSE ACRES","CT","LOVELAND","R200","E","0","0","2"
"6359","ROSE CREEK ","WAY","FORT COLLINS","R200","E","0","74","1"
"8969","ROSE HALL","WAY","DRAKE","R200","E","0","312","3"
"11005","ROSE PETAL","","WINDSOR","R200","P","0","989","4"
"6977","ROSECROFT","DR","WINDSOR","R226","P","0","260","4"
"4090","ROSECROWN","CT","FORT COLLINS","R226","E","0","0","1"
"4091","ROSEGATE","CT","FORT COLLINS","R223","E","0","0","1"
"8787","ROSEHILL","CT","TIMNATH","R240","P","1","394","8"
"11393","ROSELYN","ST","FORT COLLINS","R245","P","1","1025","1"
"4092","ROSEMARY","CT","FORT COLLINS","R256","E","0","0","1"
"6360","ROSEMONT","CT","FORT COLLINS","R255","E","0","74","1"
"10579","ROSEN","DR","FORT COLLINS","R250","E","0","936","1"
"4093","ROSESTONE","CT","FORT COLLINS","R223","E","0","0","1"
"8870","ROSEVALE","CIR","TIMNATH","R214","P","1","394","8"
"4094","ROSEWOOD","DR","LOVELAND","R230","E","0","0","2"
"4095","ROSEWOOD","LN","FORT COLLINS","R230","E","0","0","1"
"4096","ROSS","CT","FORT COLLINS","R200","E","0","0","1"
"4097","ROSS","DR","FORT COLLINS","R200","E","0","0","1"
"4098","ROSSUM","DR","LOVELAND","R250","E","0","0","2"
"10681","ROSYBILL","DR","FORT COLLINS","R214","E","0","945","1"
"6790","ROTH","PL","WINDSOR","R300","E","0","0","4"
"9433","ROTOR","WAY","BERTHOUD","R360","E","0","586","3"
"7844","ROUGE","DR","LOVELAND","R200","P","1","261","2"
"7536","ROUGE CEDAR","RD","LOVELAND","R200","E","0","202","3"
"10327","ROUGH HORN ","RD","BELLVUE","R200","P","0","890","3"
"5499","ROUGH RIDER","","JOHNSTOWN","R200","P","1","0","6"
"4099","ROUND BUTTE","DR","FORT COLLINS","R530","E","0","0","1"
"10361","ROUNDHOUSE","RD","LOVELAND","R532","P","0","600","3"
"7705","ROUNDTREE ","RD","LIVERMORE","R536","E","0","226","3"
"10360","ROUNDUP RIDGE","RD","LOVELAND","R531","P","0","168","3"
"8789","ROUSTABOUT","CT","TIMNATH","R231","P","1","394","8"
"8329","ROUTT","","LOVELAND","R300","P","1","361","2"
"11415","ROVER","WAY","FORT COLLINS","R160","P","1","1028","1"
"4100","ROWELL","DR","LYONS","R400","E","0","0","3"
"9526","ROWLEY","PL","LOVELAND","R400","P","0","507","2"
"8993","ROXBURY","DR","TIMNATH","R216","P","1","394","8"
"4101","ROYAL","DR","FORT COLLINS","R400","E","0","0","1"
"7079","ROYAL COUNTRY DOWN","DR","WINDSOR","R400","E","0","119","4"
"10980","ROYAL TROON","AVE","FORT COLLINS","R400","E","1","987","1"
"4102","ROYAL VISTA","","WINDSOR","R400","E","0","0","4"
"4103","ROYAL VISTA","CR","WINDSOR","R400","E","0","0","4"
"9239","ROYALE GALA","DR","LAPORTE","R400","P","0","509","3"
"10783","ROYALTY","CT","BERTHOUD","R430","P","1","959","7"
"4104","RU ART","DR","LOVELAND","R000","E","0","0","2"
"5915","RU-ART","DR","LOVELAND","R000","E","0","0","2"
"10745","RUBICON","RD","WINDSOR","R125","P","1","511","4"
"10785","RUBINETTE ","LN","BERTHOUD","R153","P","1","959","7"
"4105","RUBY","AVE","LOVELAND","R100","E","0","0","2"
"4106","RUBY","DR","FORT COLLINS","R100","E","0","0","1"
"11014","RUDDLESWAY","DR","WINDSOR","R342","P","1","990","4"
"5412","RUDDY","CT","JOHNSTOWN","R300","E","0","0","6"
"11256","RUDDY DUCK","PL","LOVELAND","R300","P","0","1011","2"
"8726","RUDOLPH","","FORT COLLINS","R341","P","1","0","1"
"7334","RUE","CT","FORT COLLINS","R000","E","0","184","1"
"6247","RUFF","WAY","FORT COLLINS","R100","E","0","0","1"
"5601","RUFFIN","WAY","WELLINGTON","R150","E","0","0","9"
"4107","RUIDOSA","DR","FORT COLLINS","R320","E","0","0","1"
"7841","RUIDOSO","DR","WINDSOR","R320","P","0","260","4"
"4108","RULE","DR","FORT COLLINS","R400","E","0","0","1"
"4109","RUMFORD","LN","FORT COLLINS","R516","E","0","0","1"
"4110","RUMFORD","PL","FORT COLLINS","R516","E","0","0","1"
"4111","RUMFORD","CT","FORT COLLINS","R516","E","0","0","1"
"10095","RUMLEY CREEK","DR","WINDSOR","R540","P","0","116","4"
"9852","RUNGE","RD","TIMNATH","R520","E","1","642","8"
"6654","RUNNING BROOK","LN","LOVELAND","R552","E","0","86","3"
"10277","RUNNING DEER ","RD","LIVERMORE","R552","E","0","842","3"
"4112","RUNNING WATER RANCH","RD","RED FEATHER LAKES","R552","E","0","0","3"
"4113","RUSHWOOD","CT","FORT COLLINS","R230","E","0","0","1"
"5500","RUSSELL","","JOHNSTOWN","R240","P","1","0","6"
"4114","RUSTIC","CT","FORT COLLINS","R232","E","0","0","1"
"4115","RUSTIC","DR","LOVELAND","R232","E","0","0","2"
"4116","RUSTIC","RD","BELLVUE","R232","E","0","0","3"
"9192","RUSTICA","CIR","TIMNATH","R232","P","1","394","8"
"11296","RUSTLING ","ST","WINDSOR","R234","P","1","511","4"
"11159","RUSTY BLACKBIRD","LN","FORT COLLINS","R230","E","0","945","1"
"9879","RUSTY SPUR","LN","WELLINGTON","R230","E","0","674","3"
"4117","RUTGERS","AVE","FORT COLLINS","R326","E","0","0","1"
"4118","RUTH","CT","LOVELAND","R300","E","0","0","2"
"4119","RUTH","ST","FORT COLLINS","R300","E","0","0","1"
"5413","RUTHERFORD","AVE","JOHNSTOWN","R361","E","0","0","6"
"5414","RUTHERFORD","AVE","JOHNSTOWN","R361","E","0","0","6"
"4120","RUTLEDGE","CT","FORT COLLINS","R343","E","0","0","1"
"4121","RUTTERS","DR","LAPORTE","R362","E","0","0","3"
"10863","RYCROFT","DR","WINDSOR","R261","P","1","962","4"
"7985","RYE","CIR","LOVELAND","R000","P","1","245","2"
"8994","RYEGATE","CIR","TIMNATH","R230","P","1","394","8"
"4122","RYELAND","CT","FORT COLLINS","R453","E","0","0","1"
"4123","RYELAND","LN","FORT COLLINS","R453","E","0","0","1"
"10479","S BAR G ","LN","FORT COLLINS","S000","E","0","919","3"
"6499","S TIMBERLINE ","RD","FORT COLLINS","S000","E","0","63","3"
"10686","SABATINO","LN","FORT COLLINS","S135","E","0","695","1"
"10917","SABIN","ST","BERTHOUD","S150","P","1","970","7"
"7996","SABINE","DR","LOVELAND","S150","P","1","28","2"
"4124","SABLEWOOD","DR","LOVELAND","S143","E","0","0","2"
"4125","SABRE","DR","LAPORTE","S160","E","0","0","3"
"6248","SABRE","DR","FORT COLLINS","S160","E","0","0","1"
"8135","SABRE CAT","DR","FORT COLLINS","S160","E","0","0","1"
"4126","SACAJAWEA","DR","LOVELAND","S220","E","0","0","2"
"4127","SACAJAWEA","WAY","LOVELAND","S220","E","0","0","2"
"8241","SACRAMENTO","","JOHNSTOWN","S265","P","1","0","6"
"4128","SADDLE","CT","GLEN HAVEN","S340","E","0","0","3"
"4129","SADDLE CREEK","DR","FORT COLLINS","S340","E","0","0","1"
"8397","SADDLE HORN","DR","TIMNATH","S340","P","1","393","8"
"4130","SADDLE NOTCH","DR","FORT COLLINS","S340","E","0","0","1"
"4131","SADDLE NOTCH","RD","LOVELAND","S340","E","0","0","2"
"4132","SADDLE RIDGE","RD","BELLVUE","S340","E","0","0","3"
"4133","SADDLEBACK","LN","ESTES PARK","S341","E","0","0","5"
"6361","SADDLEBROOK","LN","FORT COLLINS","S341","E","0","74","1"
"8873","SADDLEBURY ","LN","TIMNATH","S341","P","1","394","8"
"8338","SADDLEWOOD","CIR","JOHNSTOWN","S343","P","0","373","6"
"4134","SADIE COVE","CT","FORT COLLINS","S300","E","0","0","1"
"5696","SADIE COVE","CT","FORT COLLINS","S300","P","0","11","3"
"4135","SAFFRON","CT","FORT COLLINS","S165","E","0","0","1"
"4136","SAGAMORE","CR","FORT COLLINS","S256","E","0","0","1"
"6249","SAGAMORE","CIR","FORT COLLINS","S256","E","0","0","1"
"10780","SAGAR","DR","FORT COLLINS","S260","E","0","0","3"
"4137","SAGE","PL","BERTHOUD","S200","E","0","0","7"
"4138","SAGE","PL","LOVELAND","S200","E","0","0","2"
"4139","SAGE","CT","LOVELAND","S200","E","0","0","2"
"4140","SAGE","DR","FORT COLLINS","S200","E","0","0","1"
"6632","SAGE BRUSH","","JOHNSTOWN","S200","P","0","0","6"
"4141","SAGE CREEK","RD","FORT COLLINS","S200","E","0","0","1"
"10501","SAGE GROUSE","","LOVELAND","S200","P","0","0","2"
"4142","SAGE HEN","PL","DRAKE","S200","E","1","0","3"
"10254","SAGE HILL ","RD","LIVERMORE","S200","E","0","821","3"
"10843","SAGE MEADOWS","DR","WELLINGTON","S200","E","1","968","9"
"8827","SAGE VALLEY","CT","LOVELAND","S200","E","0","407","3"
"9231","SAGEBEAD","LN","WELLINGTON","S213","P","1","508","9"
"4143","SAGEBRUSH","DR","FORT COLLINS","S216","E","0","0","1"
"8932","SAGECLIFFE","PL","TIMNATH","S224","P","1","393","8"
"4144","SAGEWATER","CT","FORT COLLINS","S236","E","0","0","1"
"4145","SAGEWOOD","DR","FORT COLLINS","S230","E","0","0","1"
"4146","SAGEWOOD","DR","LOVELAND","S230","E","0","0","2"
"6791","SAGEWOOD","DR","WINDSOR","S230","E","0","0","4"
"7708","SAGITTARIUS","DR","LOVELAND","S236","P","1","227","2"
"5916","SAGUACHE","PL","LOVELAND","S220","E","0","0","2"
"8009","SAGUARO","PL","LOVELAND","S260","P","1","305","2"
"4147","SAIL","PL","FORT COLLINS","S400","E","0","0","1"
"6386","SAILCREST","CT","FORT COLLINS","S426","E","0","0","1"
"4148","SAILORS REEF","","FORT COLLINS","S462","E","0","0","1"
"6250","SAILORS REEF","","FORT COLLINS","S462","E","0","0","1"
"6251","SAINT ANDREWS","DR","FORT COLLINS","S530","E","0","0","1"
"4149","SAINT CROIX","PL","FORT COLLINS","S530","E","0","0","1"
"11466","SAINT FRANCIS","ST","FORT COLLINS","S530","P","1","1030","1"
"6252","SAINT GERMAIN","DR","FORT COLLINS","S530","E","0","0","1"
"4150","SAINT JOHN","PL","FORT COLLINS","S530","E","0","0","1"
"11465","SAINT JOSEPH","ST","FORT COLLINS","S530","P","1","1030","1"
"6253","SAINT MICHAELS","DR","FORT COLLINS","S530","E","0","0","1"
"10957","SAINT SAUVEUR","ST","FORT COLLINS","S530","R","0","0","3"
"11464","SAINT THERESE","ST","FORT COLLINS","S530","P","1","1030","1"
"4151","SAINT THOMAS","DR","FORT COLLINS","S530","E","0","0","1"
"10923","SAIPAN","CT","FORT COLLINS","S150","E","0","88","1"
"10719","SAISON","ST","FORT COLLINS","S250","E","0","953","1"
"10697","SAKER","CT","FORT COLLINS","S260","E","0","951","1"
"6254","SALAZAR","PL","FORT COLLINS","S426","E","0","0","1"
"5501","SALBERG","","JOHNSTOWN","S416","P","1","0","6"
"4152","SALEM","ST","FORT COLLINS","S450","E","0","0","1"
"7248","SALERNO","CT","FORT COLLINS","S465","E","0","105","3"
"5917","SALIDA","CT","LOVELAND","S430","E","0","0","2"
"9535","SALINA","ST","LOVELAND","S450","P","0","507","2"
"4153","SALLY ANN","DR","LOVELAND","S400","E","0","0","2"
"11238","SALLY RIDE","WAY","LOVELAND","S400","E","0","0","2"
"4154","SALMON RUN","","FORT COLLINS","S455","E","0","0","1"
"8246","SALT LAKE","","JOHNSTOWN","S430","P","1","0","6"
"10630","SALTBRUSH","DR","LOVELAND","S431","P","0","942","2"
"8847","SALTGRASS","PL","TIMNATH","S432","P","1","394","8"
"11109","SALTOPS","CT","BERTHOUD","S431","R","0","0","3"
"9248","SALVATION","LN","ESTES PARK","S413","E","0","510","3"
"6255","SAM HOUSTON","CIR","FORT COLLINS","S500","E","0","0","1"
"4155","SAM HOUSTON","CR","FORT COLLINS","S500","E","0","0","1"
"6256","SAN CRISTO","ST","FORT COLLINS","S500","E","0","0","1"
"8233","SAN DIEGO","","JOHNSTOWN","S500","P","1","0","6"
"7096","SAN FELIPE ","DR","FORT COLLINS","S500","E","0","136","3"
"5737","SAN FERNANDO","CT","LOVELAND","S500","P","0","9","3"
"8227","SAN FRANCISCO","","JOHNSTOWN","S500","P","1","0","6"
"9407","SAN ISABEL","AVE","LOVELAND","S500","P","1","522","2"
"8781","SAN JUAN","DR","FORT COLLINS","S500","E","0","397","1"
"7423","SAN JUAN MOUNTAINS","","WINDSOR","S500","P","1","0","4"
"5918","SAN LUIS","PL","LOVELAND","S500","E","0","0","2"
"4156","SAN LUIS","CR","FORT COLLINS","S500","E","0","0","1"
"4157","SAN LUIS","DR","FORT COLLINS","S500","E","0","0","1"
"4158","SAN LUIS","ST","FORT COLLINS","S500","E","0","0","1"
"4159","SAN LUIS","CT","FORT COLLINS","S500","E","0","0","1"
"8187","SAN MIGUEL","","JOHNSTOWN","S500","P","0","0","6"
"7097","SAN PEDRO ","DR","FORT COLLINS","S500","E","0","136","3"
"6257","SAN REMO","CIR","FORT COLLINS","S500","E","0","0","1"
"4160","SAN REMO","CR","FORT COLLINS","S500","E","0","0","1"
"4161","SANBORN","DR","ESTES PARK","S516","E","0","0","5"
"5502","SANBORN","","JOHNSTOWN","S516","P","1","0","6"
"7311","SANCTUARY","DR","WINDSOR","S523","E","0","119","4"
"8499","SANCTUARY CREEK","ST","TIMNATH","S523","P","1","385","8"
"10795","SANCTUARY RIVER","CT","ESTES PARK","S523","P","1","0","5"
"10633","SAND BEACH LAKE","DR","LOVELAND","S530","P","0","942","2"
"8483","SAND CHERRY","LN","TIMNATH","S530","E","1","376","8"
"7777","SAND CREEK OVERLOOK","","LIVERMORE","S530","E","0","248","3"
"7057","SAND DOLLAR","DR","WINDSOR","S530","E","0","0","4"
"4162","SAND DOLLAR","CT","FORT COLLINS","S530","E","0","0","1"
"7910","SAND GROUSE ","DR","LOVELAND","S530","P","1","280","2"
"9399","SAND LILY","CT","FORT COLLINS","S530","P","0","572","3"
"8536","SAND PEBBLE ","CT","TIMNATH","S530","P","1","385","8"
"4163","SANDALWOOD","LN","FORT COLLINS","S534","E","0","0","1"
"4164","SANDBAR","CT","FORT COLLINS","S531","E","0","0","1"
"7975","SANDBUR","DR","FORT COLLINS","S531","E","0","296","1"
"6988","SANDCASTLE","DR","WINDSOR","S532","E","1","118","4"
"4165","SANDCREEK","DR","FORT COLLINS","S532","E","0","0","1"
"4166","SANDCREEK","CT","FORT COLLINS","S532","E","0","0","1"
"4167","SANDDOWN","BLVD","LIVERMORE","S535","E","0","0","3"
"6646","SANDERLING","","JOHNSTOWN","S536","P","0","0","6"
"11350","SANDGATE","ST","FORT COLLINS","S532","P","1","1023","1"
"8140","SANDHILL","LN","FORT COLLINS","S534","R","0","312","3"
"7934","SANDHILL CRANE","CIR","LOVELAND","S534","P","1","280","2"
"4168","SANDIA","LN","BERTHOUD","S530","E","0","0","7"
"9794","SANDLOT","DR","WINDSOR","S534","P","0","344","4"
"4169","SANDPIPER","PT","FORT COLLINS","S531","E","0","0","1"
"5415","SANDRA","DR","JOHNSTOWN","S536","E","0","0","6"
"4170","SANDREED","CT","FORT COLLINS","S536","E","0","0","1"
"4171","SANDSTONE","DR","FORT COLLINS","S532","E","0","0","1"
"4172","SANDSTONE","DR","LOVELAND","S532","E","0","0","2"
"5416","SANDSTONE","DR","JOHNSTOWN","S532","E","0","0","6"
"6938","SANDSTONE","CT","WINDSOR","S532","E","0","0","4"
"5919","SANDSTONE","CT","LOVELAND","S532","E","0","0","2"
"7880","SANDWATER","DR","WINDSOR","S533","P","0","256","4"
"4173","SANDY COVE","LN","FORT COLLINS","S530","E","0","0","1"
"7284","SANDY SHORE ","LN","FORT COLLINS","S530","P","0","173","3"
"5920","SANFORD","","LOVELAND","S516","E","0","39","2"
"4174","SANFORD","DR","FORT COLLINS","S516","E","0","0","1"
"10574","SANGRE DE CRISTO","LN","FORT COLLINS","S526","E","0","933","1"
"7443","SANGRE DE CRISTO RANGE","","WINDSOR","S526","P","1","0","4"
"4175","SANPET","CT","RED FEATHER LAKES","S513","E","0","0","3"
"5503","SANSOM","","JOHNSTOWN","S525","P","1","0","6"
"9656","SANTA CLARA","CT","RED FEATHER LAKES","S530","E","0","632","3"
"6258","SANTA FE","LN","FORT COLLINS","S530","E","0","0","1"
"4176","SANTA FE","CT","FORT COLLINS","S530","E","0","0","1"
"10516","SANTANA","PL","LOVELAND","S535","P","1","925","2"
"4177","SANTANKA","TR","BELLVUE","S535","E","0","0","3"
"4178","SANTEE","CT","RED FEATHER LAKES","S530","E","0","0","3"
"8289","SANTIAGO","LN","FORT COLLINS","S532","P","1","350","1"
"9601","SANTIAM TRAIL","DR","WINDSOR","S535","P","0","511","4"
"8067","SAPINERO ","DR","LOVELAND","S156","P","0","313","2"
"10704","SAPLING","CT","FORT COLLINS","S145","E","0","951","1"
"4179","SAPPHIRE","ST","LOVELAND","S160","E","0","0","2"
"4180","SARA","LN","LIVERMORE","S600","E","0","0","3"
"11123","SARA LYNN","LN","BERTHOUD","S600","P","1","1000","7"
"7053","SARATOGA","WAY","WINDSOR","S632","E","0","0","4"
"6259","SARATOGA","CIR","FORT COLLINS","S632","E","0","0","1"
"4181","SARATOGA","CR","FORT COLLINS","S632","E","0","0","1"
"5602","SARATOGA","ST","WELLINGTON","S632","E","0","0","9"
"8090","SARGENTS","","LOVELAND","S625","P","1","311","2"
"4182","SARSI","CT","RED FEATHER LAKES","S620","E","0","0","3"
"7629","SASKATOON","","WINDSOR","S235","P","0","214","4"
"8186","SASQUACHE","","JOHNSTOWN","S220","P","0","0","6"
"7418","SASSAFRAS ","ST","WELLINGTON","S216","P","0","189","9"
"7104","SATELLITE","DR","FORT COLLINS","S343","E","1","138","1"
"4184","SATURN","DR","FORT COLLINS","S365","E","0","0","1"
"4185","SAUK","RD","LOVELAND","S200","E","0","0","2"
"4186","SAULCY","CT","LOVELAND","S420","E","0","0","2"
"4187","SAULSBURY","CT","FORT COLLINS","S421","E","0","0","1"
"4188","SAULSBURY","CT","LOVELAND","S421","E","0","0","2"
"5504","SAUTER","","JOHNSTOWN","S360","P","1","0","6"
"8602","SAVAGE ","RD","LOVELAND","S120","E","0","331","3"
"8250","SAVANNAH","","JOHNSTOWN","S150","P","1","0","6"
"8655","SAVVY ","PL","FORT COLLINS","S100","E","0","312","3"
"7442","SAWATCH RANGE","","WINDSOR","S320","P","1","0","4"
"4189","SAWGRASS","CT","FORT COLLINS","S262","E","0","0","1"
"4190","SAWHILL","DR","FORT COLLINS","S400","E","0","0","1"
"6656","SAWMILL ","RD","LOVELAND","S540","P","0","101","3"
"4191","SAWTOOTH","CT","FORT COLLINS","S330","E","0","0","1"
"10961","SAWTOOTH MOUNTAIN","DR","BERTHOUD","S330","P","1","974","7"
"4192","SAWTOOTH OAK","CT","FORT COLLINS","S330","E","0","0","1"
"4193","SCARBOROUGH","CT","FORT COLLINS","S261","E","0","0","1"
"4194","SCARBOROUGH","DR","LOVELAND","S261","E","0","0","2"
"4195","SCARBOROUGH","DR","FORT COLLINS","S261","E","0","0","1"
"7989","SCARECROW","RD","FORT COLLINS","S262","E","0","296","1"
"7846","SCARLET","DR","LOVELAND","S264","P","1","261","2"
"7230","SCARLET IBIS","LN","FORT COLLINS","S264","E","0","158","1"
"10162","SCARLETT OAK","DR","WINDSOR","S264","P","0","344","4"
"4196","SCEAP","CT","FORT COLLINS","S210","E","0","0","1"
"4197","SCENIC","DR","FORT COLLINS","S252","E","0","0","1"
"4198","SCENIC","DR","LOVELAND","S252","E","0","0","2"
"10533","SCENIC","CT","LOVELAND","S252","E","0","0","3"
"10752","SCENIC ESTATES ","DR","FORT COLLINS","S252","P","0","0","3"
"4199","SCENIC RIDGE","CT","FORT COLLINS","S252","E","0","0","1"
"4200","SCENIC RIDGE","DR","FORT COLLINS","S252","E","0","0","1"
"4201","SCENIC VALLEY","DR","LOVELAND","S252","E","0","0","2"
"4202","SCHAEFER","DR","LAPORTE","S216","E","0","0","3"
"6260","SCHAEFFER","DR","FORT COLLINS","S216","E","0","0","1"
"9908","SCHILLING","ST","TIMNATH","S245","P","0","394","8"
"11059","SCHLAGEL","ST","FORT COLLINS","S424","E","0","995","1"
"5505","SCHNEIDER","","JOHNSTOWN","S253","P","1","0","6"
"4203","SCHOFIELD","RD","BERTHOUD","S214","E","0","0","7"
"8761","SCHOOL HOUSE ","DR","TIMNATH","S240","P","1","393","8"
"6792","SCHOONER","LN","WINDSOR","S256","E","0","0","4"
"5921","SCHOONERS","CT","LOVELAND","S256","P","1","47","2"
"6261","SCHULTZ","LN","FORT COLLINS","S243","E","0","0","1"
"4204","SCHULTZ","LN","LAPORTE","S243","E","0","0","3"
"8719","SCHWARTZ","","FORT COLLINS","S263","P","1","0","1"
"4205","SCILLA","PL","LOVELAND","S240","E","0","0","2"
"4206","SCIOTO","CT","RED FEATHER LAKES","S230","E","0","0","3"
"7696","SCLUPIN","CT","FORT COLLINS","S241","E","0","225","1"
"9632","SCOPS OWL","ST","LOVELAND","S212","P","0","559","2"
"5922","SCORIA","AVE","LOVELAND","S260","E","0","44","2"
"4207","SCOTCH ELM","DR","LOVELAND","S232","E","0","0","2"
"9795","SCOTCH HEATHER","DR","WINDSOR","S232","P","0","344","4"
"4208","SCOTCH PINE","CT","LOVELAND","S232","E","0","0","2"
"4209","SCOTSMOORE","DR","FORT COLLINS","S232","E","0","0","1"
"4210","SCOTT","AVE","ESTES PARK","S230","E","0","0","5"
"4211","SCOTT","CT","RED FEATHER LAKES","S230","E","0","0","3"
"4212","SCOTT","AVE","FORT COLLINS","S230","E","0","0","1"
"11173","SCOTT&#039;S PEAK","DR","BERTHOUD","S300","P","0","974","7"
"11044","SCOTTSDALE","RD","BERTHOUD","S323","P","1","664","7"
"5506","SCOUP","","JOHNSTOWN","S210","P","1","0","6"
"8634","SCOUT","DR","TIMNATH","S230","P","1","394","8"
"10500","SCREECH OWL","ST","LOVELAND","S262","P","0","0","2"
"7545","SCRUB JAY","RD","LOVELAND","S261","E","0","202","3"
"7246","SCULPTOR","DR","LOVELAND","S241","P","0","163","2"
"8538","SEA BREEZE","CT","TIMNATH","S000","P","1","385","8"
"7277","SEA GULL","CIR","LOVELAND","S000","P","1","47","2"
"4213","SEABOARD","LN","FORT COLLINS","S163","E","0","0","1"
"7831","SEADRIFT","DR","WINDSOR","S361","P","0","256","4"
