Timestamp,"Turbidity, NTU","Conductivity, mS cm-1","PC, 2-5 um","PC, 5-10 um","PC, 10-15 um","PC, 15-25 um","PC, 25-50 um","PC, 50-75 um","PC, 75-100 um","PC, over 100 um","pH, SU","Temperature, deg C"
4/22/2018 20:00,1.830354333,0.367355347,3208.600098,1047.799927,248.7028351,65.18896484,35.2266655,5.608866692,1.379999995,4.249179363,8.10643959,9.421615601
4/23/2018 0:00,1.547840238,0.367355347,2687.899902,872.3250122,221.6677704,54.45082474,28.48857117,5.774550438,1.379999995,4.328172207,8.142395973,9.630504608
4/23/2018 4:00,1.216098666,0.365214944,2379.75,765.0999756,201.4657593,64.9106369,27.86700058,5.940234661,1.379999995,4.407165527,8.107337952,9.484967232
4/23/2018 8:00,1.181855798,0.365214944,2979,1015.200012,232.3699951,68.78090668,35.90999985,2.801437855,1.379999995,4.486158371,8.128613472,9.616807938
4/23/2018 12:00,1.156172156,0.366926789,2939.600098,938.1999512,211.5787506,57.94162369,31.39875031,2.475751162,1.379999995,4.565151215,8.126215935,9.644203186
4/23/2018 16:00,1.115506887,0.366285145,2215.949951,715.1749878,169.5379333,44.99975586,26.79000092,2.150064707,1.379999995,4.644144535,8.13190937,9.6630373
4/23/2018 20:00,1.094102859,0.363502502,2761.800049,942.0666504,265.2000122,68.64724731,35.50333405,1.824378014,1.379999995,4.723137379,8.171161652,9.681015015
4/24/2018 0:00,1.363778114,0.365642905,2817.300049,837.7000122,244.1480103,71.73795319,35.82714081,1.49869144,1.379999995,4.802130699,8.096851349,9.480686188
4/24/2018 4:00,1.291006804,0.363502502,2549.699951,690.3166504,195.9956207,67.59706879,27.61050034,1.173004866,1.379999995,4.881123543,8.072581291,9.38223362
4/24/2018 8:00,1.40658319,0.365428925,2696.100098,862.5,216.1612701,76.34198761,34.88333511,0.847318232,1.379999995,4.960116386,8.120223045,9.640778542
4/24/2018 12:00,0.918602943,0.363930464,2577.5,744.0333252,173.7914276,48.93192291,35.74647141,0.521631658,1.379999995,5.039109707,8.115129471,9.601397514
4/24/2018 16:00,0.950706005,0.363502502,2333.399902,657.3250122,165.4049988,65.76917267,28.5,2.326747656,1.379999995,5.118102551,8.092956543,9.458427429
4/24/2018 20:00,0.907900929,0.365214944,2651.800049,917.5999756,212.1437073,59.45824051,35.07666397,2.138586044,1.379999995,5.197095871,8.128013611,9.598829269
4/25/2018 0:00,1.049157977,0.363502502,2205.100098,617.6900024,191.997467,58.14131165,28.65999985,0.726499438,1.379999995,5.276088715,8.081870079,9.495240211
4/25/2018 4:00,1.021334529,0.365642905,2929.449951,880.25,224.4530334,65.23735046,38.11833191,1.902695894,1.379999995,5.355081558,8.106739044,9.553456306
4/25/2018 8:00,1.008492708,0.363502502,2678.100098,780.7000122,213.3800049,52.77139664,35.27999878,2.645630836,1.379999995,5.434074879,8.101046562,9.533336639
4/25/2018 12:00,0.875797868,0.365214944,1772.900024,590.7385864,162.7794342,68.95303345,24.5,1.181649685,1.379999995,5.513067722,8.128613472,9.5834198
4/25/2018 16:00,0.97424984,0.364358723,2729.583252,797.4000244,202.1469116,63.52394867,34.97750092,2.755925894,1.379999995,5.592061043,8.100447655,9.444730759
4/25/2018 20:00,1.002073288,0.365642905,2036.800049,685.9000244,197.197998,53.63063431,30.36500168,0.72848767,1.379999995,5.671053886,8.161273003,9.538902283
4/26/2018 0:00,0.811588764,0.366926789,2299.600098,789.8499756,188.3692322,65.66027832,28.17000008,2.765524626,1.379999995,5.75004673,8.147789955,10.3333683
4/26/2018 4:00,0.867235661,0.367355347,2569.050049,808.3499756,192.2562561,54.81056976,29.37666702,1.129923701,1.379999995,5.829040051,8.160075188,10.11506081
4/26/2018 8:00,1.269605756,0.363502502,2473.600098,853.4333496,249.8999939,85.49394226,35.40000153,2.151806593,1.379999995,5.908032894,8.141797066,9.830833435
4/26/2018 12:00,0.978529453,0.363502502,2695.899902,817.1400146,231.6149902,84.93760681,40.52000046,3.173689604,1.379999995,5.987026215,8.115728378,9.686151505
4/26/2018 16:00,0.897198915,0.363502502,2416.725098,778.4500122,212.5154266,56.24019623,29.83833313,1.58298254,1.379999995,6.066019058,8.14479351,9.830833435
4/26/2018 20:00,0.922882557,0.364786983,1884.800049,625.1300049,170.3824921,65.07488251,25.63666725,2.088057518,1.379999995,6.145011902,8.120822906,9.785460472
4/27/2018 0:00,0.84797442,0.363502502,2510.399902,749.5,209.2310486,57.88172913,32.55212784,1.667435884,1.379999995,6.224005222,8.146591187,9.924149513
4/27/2018 4:00,0.809448957,0.363502502,1924.099976,568.4899902,155.2174988,39.5446701,27.11000061,2.123741388,1.379999995,6.302998066,8.151085854,9.891616821
4/27/2018 8:00,0.888639688,0.363502502,2696.199951,767.3999634,219.7130737,72.20000458,35.81500244,3.359893084,1.379999995,6.38199091,8.13820076,9.870214462
4/27/2018 12:00,0.897198915,0.365214944,2541.600098,783.4249878,215.2449951,64.22803497,33.83300018,1.517669082,1.379999995,6.46098423,8.150186539,9.958393097
4/27/2018 16:00,1.541417837,0.363502502,2851.25,1037.5,336.1637573,85.35493469,42.20999908,2.971589565,1.379999995,6.539977074,8.128613472,9.905314445
4/27/2018 20:00,1.132628322,0.365214944,3117.300049,967.833313,295.7962646,87.52587128,42.52999878,2.27225399,1.379999995,6.618970394,8.173558235,9.939130783
4/28/2018 0:00,1.089823246,0.365642905,2957.75,888.9500122,266.2149963,67.48019409,40.83684158,1.171617031,1.379999995,6.697963238,8.172959328,10.08167267
4/28/2018 4:00,0.98709166,0.365535915,2107.5,625.5300293,176.9609222,69.94715118,27.93249893,2.538926601,1.379999995,6.776956081,8.177453995,10.25717545
4/28/2018 8:00,0.963547826,0.363930464,2855.600098,788.0499878,226.7516022,87.80831146,37.07793045,1.756516099,1.379999995,6.855949402,8.180150986,10.10735512
4/28/2018 12:00,0.871515274,0.365500242,2065.43335,584.793335,147.1603394,44.86424255,29.50421143,2.160000086,1.379999995,6.934942245,8.183446884,10.21051788
4/28/2018 16:00,0.935724378,0.365428925,1936.900024,588.3024902,171.6833344,43.42877579,30.10000038,2.160000086,1.379999995,7.013935566,8.195132256,10.22378731
4/28/2018 20:00,0.867235661,0.363502502,2592.5,694.2999878,186.0407715,62.4224205,31.35193443,2.160000086,1.379999995,7.09292841,8.216106415,10.60988903
4/29/2018 0:00,0.901478529,0.363502502,2011.900024,572.0700073,152.5399933,58.83101654,31.23428535,2.160000086,1.379999995,7.171921253,8.195431709,10.76398849
4/29/2018 4:00,0.954985619,0.367355347,2151.950195,612.3549805,183.3114319,55.74568176,29.65625,2.160000086,1.379999995,7.250914574,8.164869308,10.24861336
4/29/2018 8:00,0.897198915,0.363502502,2707.800049,708.4000244,203.1000061,58.09432602,41.15000153,2.160000086,1.379999995,7.329907417,8.181649208,10.48917961
4/29/2018 12:00,0.933584571,0.363502502,2053.199951,565.1400146,158.4920044,46.5,27.10000038,2.160000086,1.379999995,7.408900738,8.073180199,10.58677673
4/29/2018 16:00,0.961408019,0.367355347,2408.350098,694.1999512,194.9874878,63.30186462,33.25,2.160000086,1.379999995,7.487893581,8.106140137,10.84103775
4/29/2018 20:00,0.852254033,0.369067192,2546.199951,681.2399902,190.4720001,68.87402344,34.27000046,2.160000086,1.379999995,7.566886425,8.107337952,11.12012863
4/30/2018 0:00,1.021334529,0.365214944,2257.600098,642.6900024,205.6300049,74.44618225,26.9533329,2.160000086,1.379999995,7.645879745,8.068685532,10.77939987
4/30/2018 4:00,1.081261039,0.365214944,2952.120117,850.2199707,271.7756042,76.81111908,38.84000015,2.160000086,1.379999995,7.724872589,8.040519714,10.56451797
4/30/2018 8:00,1.055577397,0.365214944,2965.100098,786.7000122,247.7449951,64.48249054,41.86999893,2.160000086,1.379999995,7.803865433,8.003664017,10.34706593
4/30/2018 12:00,1.019194722,0.364073306,2110.549805,586.0508423,162.1809998,69.94088745,31.86000061,2.160000086,1.379999995,7.882858753,8.008158684,10.4977417
4/30/2018 16:00,1.102665067,0.365642905,2972.666504,798.4500122,239.922699,73.57028961,42.86999893,2.160000086,1.379999995,7.961851597,8.004563332,10.3342247
4/30/2018 20:00,1.008492708,0.365214944,2544.199951,749.5999756,228.0879974,64.71612549,36.29999924,2.160000086,1.379999995,8.040844917,8.064190865,10.58848858
5/1/2018 0:00,1.081261039,0.367355347,2176.100098,565.1474609,175.1587524,74.55435944,33.88000107,2.160000086,1.379999995,8.119837761,7.985985756,10.20580769
5/1/2018 4:00,1.066279411,0.367355347,2864.625,780.5,249.5950012,90.32414246,39.59714127,2.160000086,1.379999995,8.198830605,7.998270512,10.26958847
5/1/2018 8:00,1.017054915,0.364358723,2608.899902,669.2000122,209.4340057,64.34466553,37.29000092,2.160000086,1.379999995,8.277823448,8.047710419,10.62530041
5/1/2018 12:00,1.04059577,0.363502502,2331.600098,613.2399902,178.9100037,76.4322052,30.74499893,2.160000086,1.379999995,8.356817245,8.052055359,10.57821274
5/1/2018 16:00,0.991371274,0.369067192,2793.949951,741.25,223.6600037,83.29081726,42.53833389,2.160000086,1.379999995,8.435810089,8.091157913,10.99428177
5/1/2018 20:00,1.117646694,0.366926789,2394.649902,548.8649902,173.6658783,58.41293335,34.61000061,2.160000086,1.379999995,8.514802933,7.897742271,10.05342007
5/2/2018 0:00,1.014915109,0.366926789,2260.199951,597.2999878,188.7642975,72.76232147,31.09000015,2.160000086,1.379999995,8.593795776,8.085165977,10.78367996
5/2/2018 4:00,1.025614142,0.366356164,2782.166748,709.8416748,210.4103851,65.39330292,40.00124741,2.160000086,1.379999995,8.67278862,8.030632019,10.5217123
5/2/2018 8:00,0.935724378,0.366926789,1737.300049,432.5175171,155.1339569,43.26753616,29.1365509,2.160000086,1.379999995,8.751782417,8.079472542,10.87613869
5/2/2018 12:00,0.925022364,0.369067192,2024.199951,487.6700134,145.8699951,53.46689606,31.56999969,2.160000086,1.379999995,8.830775261,8.09954834,11.0353756
5/2/2018 16:00,1.10052526,0.367212504,2989.950195,716.6600342,218.2711334,62.02000046,37.98714066,2.160000086,1.379999995,8.909768105,7.962913513,10.45150948
5/2/2018 20:00,1.019194722,0.365642905,67.87097168,1.841418386,1.917668223,0.001,0.039999999,0.688710332,0.238890633,0.344359368,8.006661415,10.59790611
5/3/2018 0:00,0.972110033,0.366926789,80.30750275,13.11449528,12.59074497,0.001,0.039999999,5.090056419,1.761390686,2.541859388,7.938043594,10.19981575
5/3/2018 4:00,0.984948874,0.365214944,2817.399902,715.6999512,254.8757172,78.58203888,49.54000092,1.547747731,1.663425684,0.760793865,8.020144463,10.65526485
5/3/2018 8:00,0.954985619,0.365214944,2060.949951,532.5766602,174.8050079,78.0841217,33.0078125,2.529999971,1.746044993,0.834331334,8.032729149,10.68522644
5/3/2018 12:00,0.959268212,0.367355347,2800.399902,679.7000122,257.7458191,78.43881989,49.81999969,0.873571455,1.828664422,0.907868862,7.9587183,10.3847332
5/3/2018 16:00,0.922882557,0.367355347,2255.700195,568.7700195,186.9016724,59.9331665,39.21999741,3.416428804,1.911283731,0.981406331,8.05909729,10.55766869
5/3/2018 20:00,0.944286585,0.365642905,2876.850098,727.6999512,244.2149963,80.47492218,49.82749939,2.126863241,1.99390316,1.0549438,8.01175499,10.75628281
5/4/2018 0:00,0.899338722,0.370779634,2820.5,677.2999878,218.2350006,64.84477234,41.08000183,2.558358192,2.076522589,1.128481269,8.098050117,10.91894341
5/4/2018 4:00,0.897198915,0.367355347,2072.600098,502.6000061,192.5658875,76.87218475,29.55999947,2.989853382,2.159142017,1.202018857,8.111233711,10.89668465
5/4/2018 8:00,0.884357095,0.365642905,2882.100098,677.4916992,233.0757141,93.6006546,49.36000061,3.421348333,2.241761208,1.275556326,8.083967209,10.81107616
5/4/2018 12:00,0.933584571,0.367141068,2005.925049,525.2058716,180.3825989,80.74098969,36.02750015,3.852843523,2.324380636,1.349093795,8.103743553,10.89839745
5/4/2018 16:00,1.012772322,0.365214944,2911.799805,755.3928833,264.3125,88.70558167,49.79499817,4.284338474,2.407000065,1.422631264,8.100147247,10.85045624
5/4/2018 20:00,0.976389647,0.367033929,3743,582.0200195,217.9114227,81.7076416,43.39799881,4.715833664,2.489619493,1.496168852,8.122619629,10.8718586
5/5/2018 0:00,1.147609949,0.366926789,3171.399902,627.8370972,227.8666687,79.80679321,40.45999908,2.331795692,2.572238922,1.569706321,8.100447655,10.9745903
5/5/2018 4:00,1.091963053,0.369067192,3944.300049,510.3450012,216.1999969,68.90167236,40.76499939,2.873761177,2.654858351,1.64324379,8.113930702,11.00284386
5/5/2018 8:00,0.933584571,0.370779634,2158.100098,526.0700073,192.6588287,60.63734818,38.49750137,3.415726423,2.737477541,1.716781259,8.140598297,11.24597549
5/5/2018 12:00,1.098385453,0.367640257,2328.399902,582.4299927,235.9900055,86.08040619,42.11999893,3.957691669,2.82009697,1.790318727,8.103743553,11.18005753
5/5/2018 16:00,1.032036543,0.366926789,2878.800049,691.0500488,267.6032104,95.50611115,54.39999771,4.499657154,2.902716398,1.863856316,8.09954834,11.02510262
5/5/2018 20:00,1.121926308,0.367069632,2387.600098,647.7142944,241.4799957,86.72660065,41.97999954,2.349859476,2.985335827,1.937393785,8.039021492,10.81278801
5/6/2018 0:00,1.355215907,0.366926789,3302.800049,946.2999878,361.8460083,113.734024,62.11999893,2.619806767,3.067955256,2.010931253,8.026736259,10.80251503
5/6/2018 4:00,1.400160789,0.366926789,3215.399902,885.1500244,357.0387573,101.442543,56.73278046,2.889753819,3.150574684,2.084468842,8.034826279,10.91124058
5/6/2018 8:00,1.398020983,0.367355347,2598.399902,714.84375,266.0891113,105.8879242,46.80099869,3.159701109,3.233193874,2.158006191,8.076477051,11.06705189
5/6/2018 12:00,1.211819053,0.370779634,3184.5,803.4500122,289.0499878,95.39653015,57.34999847,3.429648399,3.315813303,2.231543779,8.116927147,11.31103992
5/6/2018 16:00,1.158311963,0.368639231,2613.899902,683.772522,251.3650055,79.56999969,48.33000183,3.69959569,3.398432732,2.305081367,8.103743553,11.10557556
5/6/2018 20:00,1.132628322,0.366926789,2638.350098,663.460022,250.3285675,82.79482269,46.95999908,3.96954298,3.48105216,2.378618717,8.036623955,10.85644722
5/7/2018 0:00,1.136907935,0.365642905,3165.399902,840.2999878,301.3460083,102.5935974,60.15999985,4.239490509,3.563671589,2.452156305,8.036324501,10.89754105
5/7/2018 4:00,1.237502694,0.369067192,2602.449951,719.166687,244.7436371,82.65838623,48.20285797,4.509437561,3.646290779,2.525693655,8.073180199,11.04393482
5/7/2018 8:00,1.113367081,0.369067192,3147.949951,790.4000244,301.7360229,107.9755707,57.50500107,4.779384613,3.728910208,2.599231243,8.105241776,11.29220772
5/7/2018 12:00,1.661273837,0.367355347,2933.600098,956.4000244,358.4100037,100.6978455,55.79999924,3.107358456,3.811529636,2.672768831,8.006960869,10.80251503
5/7/2018 16:00,1.023474336,0.367355347,2016.699951,470.7799988,199.3269501,92.64650726,38.33000183,4.381320953,3.894149065,2.746306181,8.07198143,10.99513817
5/7/2018 20:00,1.28672719,0.369067192,3326.350098,905.2999878,303.7600098,124.2369766,61.54166412,5.655282974,3.976768494,2.819843769,8.081569672,11.03195
5/8/2018 0:00,1.338094473,0.370779634,2798.600098,775.5,276.4049988,94.87181854,51.57249832,6.929245472,4.059387684,2.893381119,8.09565258,11.07989311
5/8/2018 4:00,1.594924927,0.370779634,3228.166504,987.25,411.0841064,118.2299423,63.59999847,8.20320797,4.142007351,2.966918707,8.114230156,11.17919922
5/8/2018 8:00,1.383039355,0.370779634,3291.899902,874.9099731,330.1879883,104.4666672,62.65500259,1.892895937,4.224626541,3.040456295,8.075576782,11.05849075
5/8/2018 12:00,1.344513893,0.370779634,1947.733276,446.8497009,149.2700043,70.0777359,34.55999756,4.646956444,4.307245731,3.113993645,8.107937813,11.20231628
5/8/2018 16:00,1.312410831,0.372920036,2706.800049,628.25,239.9900055,78.89230347,46.45999908,3.265765905,2.359892607,3.187531233,8.129811287,11.33971977
5/8/2018 20:00,1.363778114,0.372491479,2405.675049,541.7837524,194.9381256,63.99449539,42.58499908,1.002201796,2.63296175,3.261068583,8.164869308,11.44202423
5/9/2018 0:00,1.387318969,0.372920036,2347.399902,511.6199951,197.371994,70.21783447,37.56999969,1.629285693,4.889201641,3.334606171,8.010256767,11.95768642
5/9/2018 4:00,2.241286755,0.372491479,3780.800049,1612.599976,613.3099976,189.7599945,91.41999817,3.31414628,2.471687317,3.408143759,8.023739815,12.35720158
5/9/2018 8:00,1.301708817,0.37420392,1974.699951,534.3099976,226.0950012,73.22312164,54.18499756,4.649404049,3.682344437,3.481681108,7.615035057,13.876791
5/9/2018 12:00,1.612046361,0.370779634,3175.699951,762.7399902,263.6810913,61.36601639,44.51105118,10.48569489,4.893001556,3.555218697,7.714215279,12.72618294
5/9/2018 16:00,1.273885369,0.369067192,2822.300049,729.7999878,286.8356934,104.8450012,58.95999908,3.286231279,0.981170475,3.628756285,7.737287521,12.7998085
5/9/2018 20:00,1.288866997,0.372491479,2279.149902,533.6799927,205.3574982,79.73428345,44.20500183,5.717782497,2.291704893,3.702293634,7.810098648,12.94192314
5/10/2018 0:00,1.156172156,0.372777194,3005.899902,769.4000244,294.9766846,125.1068649,73.38000488,2.107175589,0.334859937,3.775831223,8.079771996,11.16122246
5/10/2018 4:00,1.211819053,0.372920036,2334.699951,624.5500488,272.5333557,86.43534851,55.90999985,3.074905634,0.840584695,3.849368572,7.980892181,11.02938175
5/10/2018 8:00,1.231080294,0.372491479,3205.333252,832.3166504,338.2674866,118.3441162,66.35375214,4.042635441,1.346309423,3.92290616,7.919466019,10.86329651
5/10/2018 12:00,1.190415025,0.370779634,2839.300049,736.2000122,313.0058289,102.7028351,63.98999786,5.010365486,1.852034092,3.996443748,7.978494644,10.95832634
5/10/2018 16:00,1.241782308,0.37420392,2466.899902,619.3466797,245.5915375,94.51200104,57.85499954,5.978095531,2.357758999,4.069981098,8.105840683,11.23912811
5/10/2018 20:00,1.177573204,0.370779634,2958.550049,770.5,296.2006531,128.8385315,68.5874939,6.945825577,2.863483667,4.143518448,8.005761147,10.15957832
5/11/2018 0:00,1.203256845,0.370779634,2176.800049,506.1900024,206.0625,71.48808289,40.08000183,7.913555622,3.369208336,4.217056274,7.870925426,9.87877655
5/11/2018 4:00,1.074841619,0.372491479,2817.859863,724.190918,276.2145386,106.4908142,78.85600281,3.78666687,1.447079659,4.290593624,8.263750076,10.93435287
5/11/2018 8:00,1.119786501,0.374417901,1231.5,71.99714661,34.15428543,10.9175005,7.665714264,7.27352953,0.846024036,4.364130974,8.182248116,10.78282356
5/11/2018 12:00,1.22037828,0.372920036,1511.099976,273.7325134,117.4372711,54.51054001,23.92666626,1.21002984,1.789428711,4.4376688,7.938642979,10.10735512
5/11/2018 16:00,1.192554832,0.372491479,2892.149902,675.25,232.6485748,85.43857574,48.55249786,1.637178421,2.732833385,4.51120615,7.897593021,10.00291061
5/11/2018 20:00,1.278164983,0.374631882,1363.949951,121.5700073,51.90750122,16.39291573,13.15999985,3.322054386,3.676238298,4.5847435,8.134305954,10.48789501
5/12/2018 0:00,1.291006804,0.37420392,2748.399902,776.2000122,303.5400085,113.7961884,56.81999969,2.474862337,4.619642735,4.658281326,7.889053345,9.976372719
5/12/2018 4:00,1.209679246,0.37420392,2887.300049,773.9000244,333.3939819,119.5214767,77.86000061,1.25,5.563047409,4.731818676,8.114030838,10.4420948
5/12/2018 8:00,1.661273837,0.378056169,2676.975098,826.8499756,351.2033081,116.0545044,65.57643127,2.049750805,0.189999998,4.805356026,8.137002945,10.59276772
5/12/2018 12:00,1.288866997,0.37420392,2845.300049,674.4000244,272.3439941,108.3468857,63.20999908,2.630533934,0.189999998,4.878893375,8.015949249,10.37531853
5/12/2018 16:00,1.299569011,0.37420392,2436,525.7800293,202.5099945,95.9523468,49.84999847,3.211316824,0.189999998,4.952431202,8.079173088,10.4694891
5/12/2018 20:00,1.316690445,0.37420392,2283.799805,561.0150146,233.7218781,103.1583786,50.02999878,3.792099714,0.189999998,5.025968552,7.952726364,10.14502525
5/13/2018 0:00,1.241782308,0.37420392,2826.299805,700.3999634,317.6027222,133.8587646,75.33499908,4.372882366,0.189999998,5.099505901,8.199327469,10.7323122
5/13/2018 4:00,1.258903742,0.376344323,2426.399902,632.960022,261.8250122,101.7080765,63.40000153,1.559999943,0.189999998,5.173043728,8.128313065,10.6330061
5/13/2018 8:00,1.468649507,0.37420392,2164.550049,511.2449951,225.8200073,85.30500031,50.93000031,1.559999943,0.189999998,5.246581078,7.968606949,10.23320389
5/13/2018 12:00,1.119786501,0.37420392,1898.400024,359.6699829,148.0399933,80.04555511,40.6438446,1.559999943,0.189999998,5.320118427,8.005162239,10.24176598
5/13/2018 16:00,1.104804873,0.37420392,1835.099976,415.5366821,169.9633789,89.74944305,47.83666611,1.559999943,0.189999998,5.393656254,7.938642979,10.14160156
5/13/2018 20:00,1.066279411,0.377628207,2520,582.8074951,268.2731934,113.21241,72.84750366,1.559999943,0.189999998,5.467193604,8.159475327,10.76827049
5/14/2018 0:00,1.044878364,0.37420392,2334.649902,556.9499512,267.144989,125.9199982,70.375,1.559999943,0.189999998,5.540730953,8.021642685,10.34193039
5/14/2018 4:00,1.087683439,0.37420392,1655.800049,385.6820068,185.8939972,75.49181366,49.02400208,1.559999943,0.189999998,5.61426878,7.975498676,10.24690151
5/14/2018 8:00,1.083400846,0.37420392,2473.5,549.9500122,278.7308655,132.7799225,65.86000061,1.559999943,0.189999998,5.687806129,7.982689381,10.34877777
5/14/2018 12:00,1.130488515,0.375916362,2362.649902,571.1599731,227.4433289,101.7050018,63.71999741,1.559999943,0.189999998,5.761343479,7.941789627,10.2546072
5/14/2018 16:00,1.145470142,0.37420392,2125.199951,510.4733276,209.5,111.138855,58.43999863,1.559999943,0.189999998,5.834880829,7.969205856,10.27429581
5/14/2018 20:00,1.072701812,0.37420392,2337.399902,525.375,214.5016632,125.9592819,69.73999786,1.559999943,0.189999998,5.908418655,7.990780354,10.31624603
5/15/2018 0:00,1.094102859,0.375916362,1702.399902,440.5250244,206.1909027,98.03663635,53.25500107,1.559999943,0.189999998,5.981956005,8.028833389,10.46777725
5/15/2018 4:00,1.066279411,0.377842188,2166.5,501.75,253.5538177,123.7709656,68.33999634,1.559999943,0.189999998,6.055493355,8.13999939,10.79566479
5/15/2018 8:00,1.128348708,0.375916362,2354.199951,513.789978,242.7299957,100.0178833,64.64142609,1.559999943,0.189999998,6.129031181,7.976397514,10.42925072
5/15/2018 12:00,1.22680068,0.373775959,1974.449951,470.9212646,214.8823547,102.1684341,50.59999847,1.559999943,0.189999998,6.202568531,7.951227665,10.42925072
5/15/2018 16:00,3.142335892,0.378056169,4412.399902,2462.949951,969.5,270.5,101,3.387142897,0.189999998,6.276105881,7.664625168,9.784604073
5/15/2018 20:00,1.453667879,0.377628207,2845.699951,770.5999756,259.8357239,94.04799652,39.08000183,1.452322841,0.189999998,6.349643707,7.692641258,9.812855721
5/16/2018 0:00,1.398020983,0.378769845,3138.699951,805.25,312.4866638,126.2685394,55.20700073,1.980469465,0.189999998,6.423181057,7.750471115,9.991781235
5/16/2018 4:00,1.243922114,0.377628207,2997.93335,608.0533447,211.2633362,84.15579987,44.01571274,2.508616209,0.189999998,6.496718407,7.67855835,9.762345314
5/16/2018 8:00,1.209679246,0.377628207,2208.600098,412.0350037,154.0293121,75.93752289,33.5933342,3.036762953,0.189999998,6.570255756,7.681554317,9.792308807
5/16/2018 12:00,1.198977232,0.377628207,3088.850098,539.3825073,171.685257,74.66000366,43.94499969,3.564909458,0.189999998,6.643793583,7.64889431,9.785460472
5/16/2018 16:00,1.175433397,0.379340649,2737.600098,427.5873413,117.4339981,68.75532532,36.37857437,4.093056202,0.189999998,6.717330933,7.641702652,9.743083
5/16/2018 20:00,1.265326142,0.379340649,2367.5,500.5950012,197.800766,92.73158264,33.20666885,4.621202946,0.189999998,6.790868282,7.677659035,9.860796928
5/17/2018 0:00,1.175433397,0.377628207,2721.600098,565.1049805,196.5800018,87.69524384,46.11750031,1.562009931,0.189999998,6.864406109,7.682454109,9.81799221
5/17/2018 4:00,1.198977232,0.37966162,1901.074951,411.0075073,166.2759552,74.65660858,30.13500023,1.657443523,0.189999998,6.937943459,7.636309624,9.75806427
5/17/2018 8:00,1.143330336,0.377628207,2521.300049,474.1499939,195.1205292,79.19791412,41.90599823,1.752877116,0.189999998,7.011480808,7.664774895,9.797445297
5/17/2018 12:00,1.171153784,0.377628207,2419.650146,550.1743774,199.5339966,80.45217896,41.25500107,1.848310709,0.189999998,7.085018635,7.681853771,9.848812103
5/17/2018 16:00,1.218238473,0.381481051,2002.150024,491.1849976,175.9319916,89.05939484,36.68000031,1.943744302,0.189999998,7.158555984,7.687547684,9.957537651
5/17/2018 20:00,1.175433397,0.37976861,2691.399902,662.8166504,247.0099945,113.4115372,47.60499954,2.039177895,0.189999998,7.232093334,7.691741943,9.940415382
5/18/2018 0:00,1.222518086,0.378626972,2402.600098,505.7600098,170.3079987,64.77553558,36.23600006,2.134611607,0.189999998,7.305631161,7.635410309,9.780323029
5/18/2018 4:00,1.276025176,0.379554629,2565.899902,503.3049927,169.0574951,82.70510864,38.47499847,2.23004508,0.189999998,7.37916851,7.634810925,9.802581787
5/18/2018 8:00,1.147609949,0.377628207,2567.199951,494.4249878,175.3050079,68.77864838,41.45000076,2.325478792,0.189999998,7.45270586,7.662977219,9.825696945
5/18/2018 12:00,1.252484322,0.381481051,2184.600098,452.3157043,169.1969299,73.707901,32.48918915,2.420912266,0.189999998,7.52624321,7.650092602,9.832546234
5/18/2018 16:00,1.246061921,0.377628207,3165.100098,665.9000244,230.6938171,93.0754776,42.59000015,2.516345739,0.189999998,7.599781036,7.648294926,9.8239851
5/18/2018 20:00,1.10694468,0.378484428,2164,400.7733459,137.1557159,59.31410217,32.36999893,2.611779451,0.189999998,7.673318386,7.659980774,9.813711166
5/19/2018 0:00,1.196837425,0.377628207,2875.300049,658.8050537,243.2442932,99.71554565,46.21750259,2.707212925,0.189999998,7.746855736,7.679757118,9.967811584
5/19/2018 4:00,1.171153784,0.379340649,2711.850098,543.875,208.1799927,74.33531952,38.82579041,2.802646637,0.189999998,7.820393562,7.657134056,9.901890755
5/19/2018 8:00,1.181855798,0.379340649,1916.400024,392.2133179,142.1380615,73.12326813,34.76399994,2.898080111,0.189999998,7.893930912,7.644399643,9.859941483
5/19/2018 12:00,1.126208901,0.37976861,2771.850098,465.2000122,134.2400055,53.56739044,38.38750076,2.993513823,0.189999998,7.967468262,7.63601017,9.8239851
5/19/2018 16:00,1.139047742,0.379483312,2162.350098,387.8600159,125.1999969,57.54994583,31.31499863,3.088947296,0.189999998,8.041006088,7.629417896,9.855661392
5/19/2018 20:00,1.169013977,0.379340649,2858.399902,503.0727844,152.3772583,68.90890503,40,3.184381008,0.189999998,8.114542961,7.630616188,9.844532013
5/20/2018 0:00,1.115506887,0.379875749,2408.100098,405.3325195,117.7324371,48.71449661,38.77099991,3.279814482,0.189999998,8.188080788,7.640704155,9.865078926
5/20/2018 4:00,1.156172156,0.378769845,2110.675049,337.4233093,102.702858,40.31852341,29.57692337,3.375248194,0.189999998,8.261618614,7.611938477,9.785460472
5/20/2018 8:00,1.10694468,0.379340649,2536.949951,398.8933411,113.8004379,43.94138718,35.5933342,3.470681667,0.189999998,8.335155487,7.635110378,9.833402634
5/20/2018 12:00,1.111224294,0.37976861,1857.699951,281.4453125,93.20614624,52.003479,25.45499992,3.566115379,0.189999998,8.408693314,7.628519058,9.835969925
5/20/2018 16:00,1.158311963,0.37976861,2676.149902,405.2250061,132.2357635,60.84483337,34.39374924,3.661548853,0.189999998,8.48223114,7.621177673,9.827408791
