Segment Name,Percentage of Matched Trips,Count of Matched Trips,Segment Geometry ID
South Shields Street,2.5,"14,300",265af77954a5ee7bdb99b756a2dd5234
Remington Street,2.5,"14,300",5f93adb93b2872d3c7705892c97dca8e
Remington Street,2.5,"14,300",70f08894da128825fc0a254af3caf3ad
Mason Trail,2.5,"14,300",caa89de22283bfcb174c9a7d6e3c5efc
West Lake Street,2.5,"14,300",8d99e2cab6a7063cb055b46d2345f9d3
West Elizabeth Street,2.4,"13,200",1d3ac91fb0a1b253432e34e6987888fa
University Avenue,2.4,"13,200",b4c24bd87fc2089335a196d15cbf4877
West Lake Street,2.4,"13,200",bbc1ef2b8c67a9250b71b692937dec68
Meridian Avenue,2.4,"13,300",7a57a76b98db5e6fdf4c33d2eaa84b0c
West Elizabeth Street,2.4,"13,300",823a46ed86acbb61671b5d4617b90362
Meridian Avenue,2.4,"13,300",e6f24d5f7c74f0ea602f495fd7534e7d
,2.4,"13,400",32726e116b32ffa9a4297f3bdc429f8b
West Elizabeth Street,2.4,"13,500",3cb3b7868d10780eec5fb44e3fb5e722
Meridian Avenue,2.4,"13,600",41d5b4ba6944cf55abde4cea4564eae7
University Avenue,2.4,"13,600",d04711627d84221103ef28e69a0a629c
Mason Trail,2.4,"13,600",eae5f6c48aba7fa25da40932ecc17468
West Laurel Street,2.4,"13,600",d0f5374224586a02a492151de2d40b84
,2.4,"13,700",114475e1aacbd4bfe9f8341717589630
Remington Street,2.4,"13,700",7fe913e1a688a3ffb0b503b33eccbe38
Remington Street,2.3,"12,600",fe8cc8c1708a7e2190a079b0ee91a527
University Avenue,2.3,"12,700",12f2480bb780f20602b26eb6b3f963af
Mason Trail,2.3,"12,700",751aa4a55cfaa19779c55a6ae01ed4bf
Mason Trail,2.3,"12,700",e6cdadb8c87cea449ff027dfec3e1c23
,2.3,"12,700",e51ad746f1a664f16d6bfbd62b93701b
University Avenue,2.3,"12,800",3a743c67fdc4c831c9ef7fb14431be98
University Avenue,2.3,"12,800",4140c00b67cc285e484aeba0f05d0815
University Avenue,2.3,"12,800",4c567de769d13205a69c5e516282973e
Meridian Avenue,2.3,"12,800",61f99e68e7c6d2187af6b9f49bb7851b
City Park Avenue,2.3,"12,800",94575ebd128aa57c463af1063a95cbf0
,2.3,"12,800",adbba3ebd29c522acaf7361aff9f904b
,2.3,"12,800",762bc8f1f71e6703d9d66480cba7808c
West Lake Street,2.3,"12,800",79643b812c4d9ec447080782eec92cbe
,2.3,"12,900",13e9c2f9f6502ceba6ee1a3c995ce193
West Laurel Street,2.3,"12,900",2dc998233a817aed46393e3d9d2ada82
Remington Street,2.3,"12,900",346b337be35e1cc8e04bbcdf74530115
Remington Street,2.3,"12,900",b685fb0655ffdb5023bd0c43d811306c
West Lake Street,2.3,"12,900",1bae56a2966940ad3f17034bf052a1f8
Centre Avenue,2.3,"12,900",f324c28dfd4146da5e36d7a337013b47
,2.3,"13,000",40180ce321a05fe5f0fcf95192a43b66
,2.3,"13,000",7533ecbcce3cc05ff785d6bdf4352724
,2.3,"13,000",8989eae090ec1f5b490f00d26d478713
University Avenue,2.3,"13,000",a2d6e9d52dc2ea25cc5a97cfd2537834
,2.3,"13,000",d432ede2009dd3ed1b9421fd5ddc3265
University Avenue,2.3,"13,000",faf4356e8345c26421bf1840856ca11e
West Plum Street,2.3,"13,000",1a6a1bf6419fa9658fba74aed7c1a1c1
East Laurel Street,2.3,"13,000",ce0b5c5eb4af6e1e6d3ffc82c35fb729
Centre Avenue,2.3,"13,000",0ffb5128cb8cc710369fba0b85e7443a
Mason Trail,2.3,"13,100",b46d235ff85aa42e762fd74f52f84896
,2.3,"13,100",d412772b17b0353d7f3f341efb712145
,2.3,"13,100",6aa93cbb25134779231f873ee0401794
Remington Street,2.3,"13,100",c15a4addfd72cd4a0b4063fd5b67a6ae
